source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
IZ 6,PP 2,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 6.CADM1,PP 2.CADM1,1.1708572333322394e-40,0.8275141902573072,0.936,0.719,5.053709162705361e-30,0.5003499264725088,0.828,0.628
PP 1,PP 2,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 1.CADM1,PP 2.CADM1,2.056162124266468e-32,0.4239239866828117,0.857,0.705,5.053709162705361e-30,0.5003499264725088,0.828,0.628
PP 2,PP 2,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 2.CADM1,PP 2.CADM1,5.053709162705361e-30,0.5003499264725088,0.828,0.628,5.053709162705361e-30,0.5003499264725088,0.828,0.628
PP 3,PP 2,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 3.CADM1,PP 2.CADM1,1.099321643333901e-37,0.5830180241505757,0.937,0.724,5.053709162705361e-30,0.5003499264725088,0.828,0.628
PP 4,PP 2,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 4.CADM1,PP 2.CADM1,2.2467495949052406e-45,0.6305694331226284,0.929,0.694,5.053709162705361e-30,0.5003499264725088,0.828,0.628
CV 1,PP 2,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 1.CADM1,PP 2.CADM1,2.7403933285420338e-55,0.5752111026794233,0.916,0.689,5.053709162705361e-30,0.5003499264725088,0.828,0.628
CV 2,PP 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 2.CADM1,PP 2.CADM1,1.871243613575268e-58,0.6010640500094431,0.932,0.762,5.053709162705361e-30,0.5003499264725088,0.828,0.628
IZ 1,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 1.CADM1,PP 3.CADM1,2.2695644839292268e-24,0.43134613773505337,0.867,0.699,1.099321643333901e-37,0.5830180241505757,0.937,0.724
IZ 2,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 2.CADM1,PP 3.CADM1,9.212841247480949e-57,0.6283538795351118,0.907,0.646,1.099321643333901e-37,0.5830180241505757,0.937,0.724
IZ 3,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 3.CADM1,PP 3.CADM1,6.207332870700439e-44,0.6429026099717653,0.857,0.635,1.099321643333901e-37,0.5830180241505757,0.937,0.724
IZ 4,PP 3,CADM1,CADM1,0.06580715800001567,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 4.CADM1,PP 3.CADM1,3.840430276935825e-39,0.6103639652024604,0.933,0.741,1.099321643333901e-37,0.5830180241505757,0.937,0.724
IZ 5,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 5.CADM1,PP 3.CADM1,2.748196086967231e-37,0.6636963308709918,0.893,0.572,1.099321643333901e-37,0.5830180241505757,0.937,0.724
IZ 6,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 6.CADM1,PP 3.CADM1,1.1708572333322394e-40,0.8275141902573072,0.936,0.719,1.099321643333901e-37,0.5830180241505757,0.937,0.724
PP 1,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 1.CADM1,PP 3.CADM1,2.056162124266468e-32,0.4239239866828117,0.857,0.705,1.099321643333901e-37,0.5830180241505757,0.937,0.724
PP 2,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 2.CADM1,PP 3.CADM1,5.053709162705361e-30,0.5003499264725088,0.828,0.628,1.099321643333901e-37,0.5830180241505757,0.937,0.724
PP 3,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 3.CADM1,PP 3.CADM1,1.099321643333901e-37,0.5830180241505757,0.937,0.724,1.099321643333901e-37,0.5830180241505757,0.937,0.724
PP 4,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 4.CADM1,PP 3.CADM1,2.2467495949052406e-45,0.6305694331226284,0.929,0.694,1.099321643333901e-37,0.5830180241505757,0.937,0.724
CV 1,PP 3,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 1.CADM1,PP 3.CADM1,2.7403933285420338e-55,0.5752111026794233,0.916,0.689,1.099321643333901e-37,0.5830180241505757,0.937,0.724
CV 2,PP 3,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 2.CADM1,PP 3.CADM1,1.871243613575268e-58,0.6010640500094431,0.932,0.762,1.099321643333901e-37,0.5830180241505757,0.937,0.724
IZ 1,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 1.CADM1,PP 4.CADM1,2.2695644839292268e-24,0.43134613773505337,0.867,0.699,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
IZ 2,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 2.CADM1,PP 4.CADM1,9.212841247480949e-57,0.6283538795351118,0.907,0.646,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
IZ 3,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 3.CADM1,PP 4.CADM1,6.207332870700439e-44,0.6429026099717653,0.857,0.635,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
IZ 4,PP 4,CADM1,CADM1,0.06580715800001567,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 4.CADM1,PP 4.CADM1,3.840430276935825e-39,0.6103639652024604,0.933,0.741,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
IZ 5,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 5.CADM1,PP 4.CADM1,2.748196086967231e-37,0.6636963308709918,0.893,0.572,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
IZ 6,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 6.CADM1,PP 4.CADM1,1.1708572333322394e-40,0.8275141902573072,0.936,0.719,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
PP 1,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 1.CADM1,PP 4.CADM1,2.056162124266468e-32,0.4239239866828117,0.857,0.705,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
PP 2,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 2.CADM1,PP 4.CADM1,5.053709162705361e-30,0.5003499264725088,0.828,0.628,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
PP 3,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 3.CADM1,PP 4.CADM1,1.099321643333901e-37,0.5830180241505757,0.937,0.724,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
PP 4,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 4.CADM1,PP 4.CADM1,2.2467495949052406e-45,0.6305694331226284,0.929,0.694,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
CV 1,PP 4,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 1.CADM1,PP 4.CADM1,2.7403933285420338e-55,0.5752111026794233,0.916,0.689,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
CV 2,PP 4,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 2.CADM1,PP 4.CADM1,1.871243613575268e-58,0.6010640500094431,0.932,0.762,2.2467495949052406e-45,0.6305694331226284,0.929,0.694
IZ 1,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 1.CADM1,CV 1.CADM1,2.2695644839292268e-24,0.43134613773505337,0.867,0.699,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
IZ 2,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 2.CADM1,CV 1.CADM1,9.212841247480949e-57,0.6283538795351118,0.907,0.646,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
IZ 3,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 3.CADM1,CV 1.CADM1,6.207332870700439e-44,0.6429026099717653,0.857,0.635,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
IZ 4,CV 1,CADM1,CADM1,0.06580715800001567,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 4.CADM1,CV 1.CADM1,3.840430276935825e-39,0.6103639652024604,0.933,0.741,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
IZ 5,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 5.CADM1,CV 1.CADM1,2.748196086967231e-37,0.6636963308709918,0.893,0.572,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
IZ 6,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 6.CADM1,CV 1.CADM1,1.1708572333322394e-40,0.8275141902573072,0.936,0.719,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
PP 1,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 1.CADM1,CV 1.CADM1,2.056162124266468e-32,0.4239239866828117,0.857,0.705,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
PP 2,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 2.CADM1,CV 1.CADM1,5.053709162705361e-30,0.5003499264725088,0.828,0.628,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
PP 3,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 3.CADM1,CV 1.CADM1,1.099321643333901e-37,0.5830180241505757,0.937,0.724,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
PP 4,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 4.CADM1,CV 1.CADM1,2.2467495949052406e-45,0.6305694331226284,0.929,0.694,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
CV 1,CV 1,CADM1,CADM1,0.05938453252226027,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 1.CADM1,CV 1.CADM1,2.7403933285420338e-55,0.5752111026794233,0.916,0.689,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
CV 2,CV 1,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 2.CADM1,CV 1.CADM1,1.871243613575268e-58,0.6010640500094431,0.932,0.762,2.7403933285420338e-55,0.5752111026794233,0.916,0.689
IZ 1,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 1.CADM1,CV 2.CADM1,2.2695644839292268e-24,0.43134613773505337,0.867,0.699,1.871243613575268e-58,0.6010640500094431,0.932,0.762
IZ 2,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 2.CADM1,CV 2.CADM1,9.212841247480949e-57,0.6283538795351118,0.907,0.646,1.871243613575268e-58,0.6010640500094431,0.932,0.762
IZ 3,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 3.CADM1,CV 2.CADM1,6.207332870700439e-44,0.6429026099717653,0.857,0.635,1.871243613575268e-58,0.6010640500094431,0.932,0.762
IZ 4,CV 2,CADM1,CADM1,0.08264650468657472,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 4.CADM1,CV 2.CADM1,3.840430276935825e-39,0.6103639652024604,0.933,0.741,1.871243613575268e-58,0.6010640500094431,0.932,0.762
IZ 5,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 5.CADM1,CV 2.CADM1,2.748196086967231e-37,0.6636963308709918,0.893,0.572,1.871243613575268e-58,0.6010640500094431,0.932,0.762
IZ 6,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,IZ 6.CADM1,CV 2.CADM1,1.1708572333322394e-40,0.8275141902573072,0.936,0.719,1.871243613575268e-58,0.6010640500094431,0.932,0.762
PP 1,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 1.CADM1,CV 2.CADM1,2.056162124266468e-32,0.4239239866828117,0.857,0.705,1.871243613575268e-58,0.6010640500094431,0.932,0.762
PP 2,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 2.CADM1,CV 2.CADM1,5.053709162705361e-30,0.5003499264725088,0.828,0.628,1.871243613575268e-58,0.6010640500094431,0.932,0.762
PP 3,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 3.CADM1,CV 2.CADM1,1.099321643333901e-37,0.5830180241505757,0.937,0.724,1.871243613575268e-58,0.6010640500094431,0.932,0.762
PP 4,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,PP 4.CADM1,CV 2.CADM1,2.2467495949052406e-45,0.6305694331226284,0.929,0.694,1.871243613575268e-58,0.6010640500094431,0.932,0.762
CV 1,CV 2,CADM1,CADM1,0.07471183513911892,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 1.CADM1,CV 2.CADM1,2.7403933285420338e-55,0.5752111026794233,0.916,0.689,1.871243613575268e-58,0.6010640500094431,0.932,0.762
CV 2,CV 2,CADM1,CADM1,0.0936014877379515,0,CADM1_CADM1,CADM1 - CADM1,CADM,Cell-Cell Contact,PMID: 24503895,BA,CV 2.CADM1,CV 2.CADM1,1.871243613575268e-58,0.6010640500094431,0.932,0.762,1.871243613575268e-58,0.6010640500094431,0.932,0.762
B/Plasma Cells,Hepatocyte Progenitor,CD22,PTPRC,0.004888366900891785,0,CD22_PTPRC,CD22 - PTPRC,CD22,Cell-Cell Contact,KEGG: hsa04514,BA,B/Plasma Cells.CD22,Hepatocyte Progenitor.PTPRC,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343,3.126153855457618e-4,0.554982743374094,0.676,0.385
B/Plasma Cells,T/NK Cells,CD22,PTPRC,0.042435483852107894,0,CD22_PTPRC,CD22 - PTPRC,CD22,Cell-Cell Contact,KEGG: hsa04514,BA,B/Plasma Cells.CD22,T/NK Cells.PTPRC,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343,1.0603353558984397e-8,0.6275812146069388,0.967,1
B/Plasma Cells,B/Plasma Cells,CD22,PTPRC,0.029417406050240173,0,CD22_PTPRC,CD22 - PTPRC,CD22,Cell-Cell Contact,KEGG: hsa04514,BA,B/Plasma Cells.CD22,B/Plasma Cells.PTPRC,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343,5.149304506327695e-24,1.0227060999504687,0.917,0.821
B/Plasma Cells,Kupffer Cells,CD22,PTPRC,0.004888366900891785,0,CD22_PTPRC,CD22 - PTPRC,CD22,Cell-Cell Contact,KEGG: hsa04514,BA,B/Plasma Cells.CD22,Kupffer Cells.PTPRC,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343,1.7693588177308503e-40,0.6630774009648508,0.859,0.454
Hepatocyte Progenitor,B/Plasma Cells,PTPRC,CD22,0.004888366900891785,0,PTPRC_CD22,PTPRC - CD22,CD45,Cell-Cell Contact,PMID: 12115612,BA,Hepatocyte Progenitor.PTPRC,B/Plasma Cells.CD22,3.126153855457618e-4,0.554982743374094,0.676,0.385,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343
T/NK Cells,B/Plasma Cells,PTPRC,CD22,0.042435483852107894,0,PTPRC_CD22,PTPRC - CD22,CD45,Cell-Cell Contact,PMID: 12115612,BA,T/NK Cells.PTPRC,B/Plasma Cells.CD22,1.0603353558984397e-8,0.6275812146069388,0.967,1,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343
B/Plasma Cells,B/Plasma Cells,PTPRC,CD22,0.029417406050240173,0,PTPRC_CD22,PTPRC - CD22,CD45,Cell-Cell Contact,PMID: 12115612,BA,B/Plasma Cells.PTPRC,B/Plasma Cells.CD22,5.149304506327695e-24,1.0227060999504687,0.917,0.821,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343
Kupffer Cells,B/Plasma Cells,PTPRC,CD22,0.004888366900891785,0,PTPRC_CD22,PTPRC - CD22,CD45,Cell-Cell Contact,PMID: 12115612,BA,Kupffer Cells.PTPRC,B/Plasma Cells.CD22,1.7693588177308503e-40,0.6630774009648508,0.859,0.454,2.1632494790305056e-12,-0.3588347719921625,0.021,0.343
Hepatocyte Progenitor,Kupffer Cells,PTPRC,MRC1,0.017305930055109265,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Hepatocyte Progenitor.PTPRC,Kupffer Cells.MRC1,3.126153855457618e-4,0.554982743374094,0.676,0.385,5.809240356459602e-47,0.9371326878319329,0.897,0.558
T/NK Cells,Kupffer Cells,PTPRC,MRC1,0.13709148637080576,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,T/NK Cells.PTPRC,Kupffer Cells.MRC1,1.0603353558984397e-8,0.6275812146069388,0.967,1,5.809240356459602e-47,0.9371326878319329,0.897,0.558
B/Plasma Cells,Kupffer Cells,PTPRC,MRC1,0.09800752218228792,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,B/Plasma Cells.PTPRC,Kupffer Cells.MRC1,5.149304506327695e-24,1.0227060999504687,0.917,0.821,5.809240356459602e-47,0.9371326878319329,0.897,0.558
Kupffer Cells,Kupffer Cells,PTPRC,MRC1,0.017305930055109265,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Kupffer Cells.PTPRC,Kupffer Cells.MRC1,1.7693588177308503e-40,0.6630774009648508,0.859,0.454,5.809240356459602e-47,0.9371326878319329,0.897,0.558
Hepatocyte Progenitor,LSEC Zone 2&3 1,PTPRC,MRC1,0.004888366900891785,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Hepatocyte Progenitor.PTPRC,LSEC Zone 2&3 1.MRC1,3.126153855457618e-4,0.554982743374094,0.676,0.385,1.615447945492885e-41,1.0544134603540338,0.839,0.362
T/NK Cells,LSEC Zone 2&3 1,PTPRC,MRC1,0.042435483852107894,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,T/NK Cells.PTPRC,LSEC Zone 2&3 1.MRC1,1.0603353558984397e-8,0.6275812146069388,0.967,1,1.615447945492885e-41,1.0544134603540338,0.839,0.362
B/Plasma Cells,LSEC Zone 2&3 1,PTPRC,MRC1,0.029417406050240173,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,B/Plasma Cells.PTPRC,LSEC Zone 2&3 1.MRC1,5.149304506327695e-24,1.0227060999504687,0.917,0.821,1.615447945492885e-41,1.0544134603540338,0.839,0.362
Kupffer Cells,LSEC Zone 2&3 1,PTPRC,MRC1,0.004888366900891785,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Kupffer Cells.PTPRC,LSEC Zone 2&3 1.MRC1,1.7693588177308503e-40,0.6630774009648508,0.859,0.454,1.615447945492885e-41,1.0544134603540338,0.839,0.362
Hepatocyte Progenitor,LSEC Zone 2&3 2,PTPRC,MRC1,0.01452311210168373,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Hepatocyte Progenitor.PTPRC,LSEC Zone 2&3 2.MRC1,3.126153855457618e-4,0.554982743374094,0.676,0.385,9.600594317114157e-32,0.8082997544687699,0.884,0.503
T/NK Cells,LSEC Zone 2&3 2,PTPRC,MRC1,0.11734709043392254,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,T/NK Cells.PTPRC,LSEC Zone 2&3 2.MRC1,1.0603353558984397e-8,0.6275812146069388,0.967,1,9.600594317114157e-32,0.8082997544687699,0.884,0.503
B/Plasma Cells,LSEC Zone 2&3 2,PTPRC,MRC1,0.08334842899210007,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,B/Plasma Cells.PTPRC,LSEC Zone 2&3 2.MRC1,5.149304506327695e-24,1.0227060999504687,0.917,0.821,9.600594317114157e-32,0.8082997544687699,0.884,0.503
Kupffer Cells,LSEC Zone 2&3 2,PTPRC,MRC1,0.01452311210168373,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Kupffer Cells.PTPRC,LSEC Zone 2&3 2.MRC1,1.7693588177308503e-40,0.6630774009648508,0.859,0.454,9.600594317114157e-32,0.8082997544687699,0.884,0.503
Hepatocyte Progenitor,LSEC Zone 2&3 3,PTPRC,MRC1,0.004888366900891785,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Hepatocyte Progenitor.PTPRC,LSEC Zone 2&3 3.MRC1,3.126153855457618e-4,0.554982743374094,0.676,0.385,9.858249841805766e-40,1.0869162489049184,0.858,0.327
T/NK Cells,LSEC Zone 2&3 3,PTPRC,MRC1,0.042435483852107894,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,T/NK Cells.PTPRC,LSEC Zone 2&3 3.MRC1,1.0603353558984397e-8,0.6275812146069388,0.967,1,9.858249841805766e-40,1.0869162489049184,0.858,0.327
B/Plasma Cells,LSEC Zone 2&3 3,PTPRC,MRC1,0.029417406050240173,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,B/Plasma Cells.PTPRC,LSEC Zone 2&3 3.MRC1,5.149304506327695e-24,1.0227060999504687,0.917,0.821,9.858249841805766e-40,1.0869162489049184,0.858,0.327
Kupffer Cells,LSEC Zone 2&3 3,PTPRC,MRC1,0.004888366900891785,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006,BA,Kupffer Cells.PTPRC,LSEC Zone 2&3 3.MRC1,1.7693588177308503e-40,0.6630774009648508,0.859,0.454,9.858249841805766e-40,1.0869162489049184,0.858,0.327
Hepatocyte Progenitor,Hepatocyte Progenitor,CD99,CD99,0.004888366900891785,0,CD99_CD99,CD99 - CD99,CD99,Cell-Cell Contact,KEGG: hsa04514,BA,Hepatocyte Progenitor.CD99,Hepatocyte Progenitor.CD99,0.026302329204963334,-0.12614283127677595,0.165,0.346,0.026302329204963334,-0.12614283127677595,0.165,0.346
HSC/Fibroblasts,HSC/Fibroblasts,CDH2,CDH2,0.004888366900891785,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,BA,HSC/Fibroblasts.CDH2,HSC/Fibroblasts.CDH2,4.4232526467582565e-28,0.5162052682383744,0.665,0.306,4.4232526467582565e-28,0.5162052682383744,0.665,0.306
Cholangiocytes,HSC/Fibroblasts,CDH2,CDH2,0.004888366900891785,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,BA,Cholangiocytes.CDH2,HSC/Fibroblasts.CDH2,1.752506661558821e-4,0.3360871027824451,0.547,0.331,4.4232526467582565e-28,0.5162052682383744,0.665,0.306
IZ 1,HSC/Fibroblasts,CDH2,CDH2,0.004888366900891785,0,CDH2_CDH2,CDH2 - CDH2,CDH,Cell-Cell Contact,KEGG: hsa04514,BA,IZ 1.CDH2,HSC/Fibroblasts.CDH2,0.006057377223789778,0.11960363277772407,0.397,0.312,4.4232526467582565e-28,0.5162052682383744,0.665,0.306
